count,nearest_m,idw,idw_norm,lon,lat
0,2473.964049254316,5.476794517515564e-07,0.14739304432181602,-87.59200322346129,41.657729062566574
0,2670.9134798286636,5.319255986995613e-07,0.14315332279546336,-87.5816023002446,41.65778216263895
0,2188.7660777375904,5.924694773817379e-07,0.15944706280246437,-87.57120134935356,41.65783432161061
0,1986.860606428586,6.440153864774085e-07,0.17331924376461033,-87.56080037128291,41.65788553947448
0,2145.817605413097,6.031919514399207e-07,0.1623327253721351,-87.55039936652747,41.657935816223635
0,2600.279085410588,5.368614767856912e-07,0.14448168027754404,-87.53999833558204,41.65798515185128
0,2593.2351968231046,5.264287294948784e-07,0.14167398979561116,-87.52979084283358,41.65803387006928
0,2365.2748094569074,5.437027719023986e-07,0.14632282898438453,-87.52506887417547,41.658058836158744
0,2310.4127848245203,5.581327638357557e-07,0.150206269259156,-87.64604478111626,41.66201236191829
0,2532.3316072825087,5.352277271053519e-07,0.14404200093906444,-87.63820530211979,41.6640880096755
0,2319.334072316663,5.607068870093779e-07,0.15089902457397766,-87.62860192076096,41.664447880188554
0,1848.5088393279786,6.538494731198558e-07,0.17596582099828084,-87.6179687878323,41.664459656146114
0,1742.5556629017126,6.907561874625244e-07,0.18589826043066107,-87.60766805923856,41.66440266807566
0,2025.2225361477806,6.081022700979418e-07,0.1636542042285744,-87.59726609156967,41.664457192642814
0,2581.966770414918,5.412442488538125e-07,0.14566118430243133,-87.58686409547303,41.66451077589813
0,2194.3533135356765,5.769549839879449e-07,0.1552717584248607,-87.57646207144363,41.664563417834344
0,1781.0476154804599,6.745119671323129e-07,0.18152656987435675,-87.56606001997645,41.66461511844429
0,1740.4237278830421,6.8870414830235e-07,0.18534600984335425,-87.55565794156647,41.66466587772105
0,2094.282429985843,5.933666476429482e-07,0.1596885118026996,-87.54525583670865,41.66471569565774
0,2672.3691735081766,5.39166750671059e-07,0.14510208211090347,-87.53485370589802,41.664764572247584
0,2202.2463875469152,5.58663669796529e-07,0.15034914817410655,-87.52703591817041,41.66482431260588
0,938.4777518801721,1.4268719416321858e-06,0.38400381584874893,-87.66038141597092,41.67155211652907
0,964.1550471733023,1.3744487348034485e-06,0.36989553403739317,-87.65457719382513,41.67232649706968
0,1622.4007826150757,7.186430103262937e-07,0.1934032411364531,-87.64368751806447,41.67200238921735
0,2213.4539621061376,6.058650564457487e-07,0.1630521189578189,-87.6337390945139,41.6710172174663
0,1488.087539417216,7.901842475548886e-07,0.21265662140468933,-87.62333611284589,41.67107410869539
0,1014.6085982177307,1.2897740057898137e-06,0.3471076312841857,-87.61293310150108,41.671130058409304
0,1159.5070893189727,1.067575150825387e-06,0.2873088464780595,-87.60253006097462,41.67118506660049
0,1777.4933959902123,6.746550097483442e-07,0.18156506590808086,-87.59212699176166,41.67123913326147
0,2050.4979095216904,6.24138818339932e-07,0.16797000548465812,-87.58172389435734,41.67129225838498
0,1345.9144924267434,8.838231799971319e-07,0.23785699595875964,-87.57132076925683,41.67134444196382
0,958.347517816244,1.4048799652653345e-06,0.3780852729182136,-87.56091761695532,41.67139568399087
0,1235.0603664899343,9.825161052680226e-07,0.26441751536875363,-87.55051443794795,41.67144598445932
0,1905.8641748161526,6.458568686547591e-07,0.17381482866069511,-87.54011123272994,41.67149534336226
0,1899.7154172845817,6.364138196339145e-07,0.17127348857862498,-87.52984062014613,41.671543767499
0,1560.6774977809541,7.329812606630955e-07,0.19726199165307504,-87.52500863863425,41.67157489640394
0,837.8602681750702,1.6972058249004985e-06,0.45675683572346587,-87.7100035311822,41.68088724914987
0,2148.4581922316947,5.38047204217365e-07,0.14480078660028695,-87.68561535711565,41.67761807831344
0,1713.956301898178,6.348224038791013e-07,0.17084520226601374,-87.6805574422018,41.679108983254444
0,852.6297157351938,1.648437072422135e-06,0.4436320510112144,-87.67017145068407,41.679089853616524
1,236.57986369442042,1.814519076403744e-05,1.0,-87.65923318988942,41.6779481741279
0,918.0612190960807,1.491246073656542e-06,0.40132836447714726,-87.6494114080257,41.677685065702335
0,1765.2060230615464,7.027824010157953e-07,0.18913478906362682,-87.63900738421395,41.67774338294034
0,1567.58887921408,7.693134075785768e-07,0.20703980187307483,-87.62860332997076,41.67780075845271
0,722.7454440128846,2.2262976831333432e-06,0.599147534263315,-87.61819924579139,41.677857192231734
1,295.6130231360537,1.1744861068270952e-05,1.0,-87.6077951321712,41.67791268426976
0,1073.5050731378033,1.1943508724194959e-06,0.3214270875259766,-87.59739098960556,41.677967234559254
0,1928.0661878322226,6.83689588938098e-07,0.1839964774329894,-87.58698681858974,41.678020843092874
0,1396.7251101240809,8.603793990258622e-07,0.2315477392635919,-87.57658261961915,41.67807350986336
0,554.7839013750522,3.5560842616112365e-06,0.9570234623692688,-87.56617839318913,41.678125234863536
1,405.86860090045343,6.374224724112735e-06,1.0,-87.55577413979505,41.6781760180865
0,1233.56129364085,9.932394894631903e-07,0.267303422877066,-87.54536985993232,41.67822585952533
0,2086.799867638374,6.680264651249636e-07,0.17978117321621795,-87.53496555409627,41.67827475917325
0,1427.7187222132084,8.246941941414732e-07,0.22194403591423964,-87.52700883208558,41.678336123204986
0,1496.2077608768427,7.846847010563768e-07,0.21117656788394348,-87.73632310728473,41.685645292719606
0,891.9892366177386,1.5560212444541551e-06,0.41876084179538847,-87.72756767140724,41.68568862689536
0,682.1181052754262,2.4295074490094864e-06,0.6538359216633141,-87.71713176226018,41.68575513998375
0,1172.9479761026143,1.0067571906433596e-06,0.27094134488200106,-87.7073032328539,41.68458400708563
0,2187.859874883234,5.259740373536582e-07,0.14155162175951028,-87.69495309212319,41.68598018324949
0,2151.40838463659,5.331219400973033e-07,0.14347528557879854,-87.68501888435217,41.68486998702559
0,1374.5847714277177,8.129265459190644e-07,0.21877709311501292,-87.67549197194192,41.684290059601146
0,642.3388480281134,2.698879415594103e-06,0.7263300677973046,-87.66508693844793,41.68435074542697
0,660.0871893405923,2.5860999152380115e-06,0.6959785294267938,-87.6546818732717,41.6844104893251
0,1399.5824375059578,8.44180150790522e-07,0.22718815172475776,-87.64427677690877,41.68446929128742
0,2049.4548698365898,6.54759067246993e-07,0.17621061354448142,-87.6338716498546,41.684527151306014
0,1230.971708084639,9.924726098313295e-07,0.2670970380598031,-87.62346649260473,41.684584069373045
0,574.7324844771609,3.3339475529360346e-06,0.8972414025484106,-87.61306130565468,41.68464004548078
0,803.3327525497357,1.8629933418415904e-06,0.5013740415623058,-87.60265608949994,41.684695079621655
0,1568.5565319517132,7.626152426370892e-07,0.20523717276413508,-87.59225084463608,41.68474917178826
0,1894.7813186674593,6.736341922617977e-07,0.18129034061656618,-87.58184557155865,41.684802321973244
0,1094.1391088645137,1.160305078404812e-06,0.3122645870704107,-87.57144027076318,41.68485453016941
0,551.4386035817304,3.5939796512467663e-06,0.9672219768950171,-87.56103494274524,41.684905796369726
0,954.4782226389169,1.4164353666410865e-06,0.3811950952452802,-87.55062958800038,41.68495612056721
0,1737.2313667054927,7.028292511917413e-07,0.18914739751559195,-87.54022420702424,41.6850055027551
0,1748.5324707230632,6.889776107132701e-07,0.18541960482144626,-87.52989737244478,41.685053879168635
0,1365.5261502103701,8.54838223248235e-07,0.2300564823534143,-87.52493366063155,41.685093475407136
0,1901.7243617193944,6.320808024135394e-07,0.17010737471919968,-87.73875933060869,41.68977907376172
0,1463.013888308874,7.905202737487957e-07,0.2127470537251524,-87.73273577557393,41.689082260310066
0,1100.8625726937955,1.1253059636958695e-06,0.3028455262511277,-87.72178261739066,41.68982475067423
0,1374.6423534527767,8.251966339503965e-07,0.22207925393782776,-87.71198380637544,41.69082508873642
0,1953.4360507615725,5.641342775224875e-07,0.15182141361046847,-87.70162593807935,41.690947439590076
0,2699.472747232487,4.787386563343157e-07,0.1288395023146857,-87.69071944097378,41.69045858134574
0,2117.1589428675525,5.296422427875676e-07,0.14253881958913964,-87.68076568570655,41.691014255155096
0,1501.8248537081472,7.403976811977732e-07,0.1992579197403549,-87.67035957994626,41.69107542636438
0,1236.3631315509035,9.5835373624684e-07,0.2579148702235514,-87.65995344224345,41.69113565542789
0,1517.1386538150446,7.574615017642867e-07,0.2038501834322207,-87.64954727309375,41.69119494233753
0,2138.8841943272905,5.889277334346539e-07,0.1584938986461325,-87.63914107299289,41.691253287085274
0,2002.0543737296111,6.14567817102264e-07,0.16539423053981375,-87.62873484243654,41.691310689663254
0,1439.8777024378694,8.176037301326803e-07,0.2200358301698614,-87.61832858192045,41.691367150063655
0,1279.9507336551935,9.400161162037564e-07,0.25297979801092274,-87.60792229194031,41.691422668278854
0,1644.1715127057494,7.135353899542739e-07,0.19202866388425846,-87.59751597299186,41.691477244301346
0,2295.283434740633,5.814674547602141e-07,0.1564861673321346,-87.58710962557082,41.691530878123714
0,1893.8045310607515,6.35656922555078e-07,0.17106979029428876,-87.57670325017293,41.69158356973874
0,1394.0730776538837,8.485963571390254e-07,0.22837665367782084,-87.56629684729397,41.69163531913929
0,1341.783846159565,8.877921269312905e-07,0.2389251301922177,-87.5558904174297,41.691686126318345
0,1776.8871753103822,6.666374238723815e-07,0.17940735050249026,-87.54548396107586,41.691735991269006
0,2452.40130846521,5.711937168147714e-07,0.15372126989532098,-87.53507747872824,41.69178491398459
0,1930.1443030599387,6.095768327946927e-07,0.1640510427154346,-87.52699100998632,41.69183247341413
0,1970.4855085331849,6.166078865420063e-07,0.1659432598020763,-87.7166134687022,41.697565216095256
0,2240.6484094781886,5.396084702470841e-07,0.14522095893353879,-87.7068547620937,41.69761205188366
0,2744.074888585271,4.659036239310013e-07,0.12538530206334628,-87.69758614645019,41.69812669968015
0,2923.8263874796153,4.513161157384048e-07,0.12145947056702135,-87.68596607570107,41.697738945833834
0,2366.0846533315917,5.162209681591133e-07,0.13892684817074796,-87.67563332590126,41.697799849388566
0,2030.1410021425688,6.026671568447812e-07,0.16219149116520282,-87.66522611543648,41.697860563840536
0,2035.8262181302443,6.120917400423636e-07,0.16472786167264714,-87.6548188732645,41.69792033592052
0,2380.6940778420308,5.480876697746477e-07,0.147502905111696,-87.6444115998812,41.69797916562047
0,2828.6307791294025,5.250951481479746e-07,0.1413150926086849,-87.63400429578245,41.69803705293238
0,2305.683882764856,5.73667598570346e-07,0.15438704795597344,-87.62359696146417,41.698093997848424
0,2032.5364080008699,6.361199488746407e-07,0.171194401248056,-87.61318959742228,41.69815000036092
0,2108.6086247703665,6.1668378674396e-07,0.16596368627926988,-87.60278220415267,41.69820506046226
0,2502.2502702701536,5.472071252338496e-07,0.14726593047239905,-87.5923747821513,41.69825917814501
0,2734.2002147222192,5.293099455112057e-07,0.1424493908055214,-87.58196733191406,41.698312353401825
0,2254.5054797371117,5.864856539758385e-07,0.15783667930960377,-87.57155985393695,41.69836458622553
0,2046.8852195796007,6.376695441529234e-07,0.1716114327156459,-87.56115234871586,41.69841587660905
0,2190.133157162977,6.017241118953013e-07,0.1619376962390072,-87.55074481674683,41.69846622454545
0,2627.4754784920638,5.363928574592193e-07,0.14435556411792583,-87.54033725852575,41.69851563002788
0,2647.8402792793268,5.24305044084572e-07,0.14110245756666626,-87.5299736192959,41.69856404948321
0,2409.955831205893,5.41922153823915e-07,0.14584362400686932,-87.5248904073397,41.69861690857708
0,1739.3348863456054,6.691796617935093e-07,0.18009152476790594,-87.7193065224467,41.704342912126975
0,1878.8536595329547,6.159924798851038e-07,0.16577763982059504,-87.71236479081898,41.70407410047863
0,2367.0587521609255,5.017110808802706e-07,0.13502190623444693,-87.70157072009758,41.70375722916061
0,2964.042405571945,4.514554622790558e-07,0.12149697190247692,-87.69120908612368,41.704274266882045
0,2444.988514008812,4.877297116862718e-07,0.1312592005811672,-87.6809081768087,41.704524014329294
0,1921.49404268615,5.947480424297129e-07,0.16006027667790237,-87.67049989334663,41.704585214392786
0,1704.7902740584268,6.800294954483457e-07,0.18301146271273333,-87.66009157791682,41.7046454718662
0,1902.7560014270455,6.215808230061887e-07,0.16728159053975628,-87.64968323101533,41.70470478674138
0,2415.502209357793,5.441842560116244e-07,0.14645240735075268,-87.63927485313825,41.70476315901029
0,2302.992086552103,5.629571236671395e-07,0.15150461463285483,-87.62886644478165,41.704820588665044
0,1820.5271841195847,6.599493574606232e-07,0.17760743913845625,-87.61845800644166,41.70487707569784
0,1680.7337402183364,7.100608817717513e-07,0.1910935944072035,-87.60804953861438,41.70493262010105
0,1958.4209411912434,6.213957083218299e-07,0.16723177195191433,-87.59764104179591,41.70498722186718
0,2519.1187467617424,5.465689089127061e-07,0.147094171889512,-87.5872325164824,41.705040880988804
0,2167.4755030210276,5.807451071179099e-07,0.15629176708995388,-87.57682396316999,41.705093597458664
0,1733.4591633700836,6.879163204836613e-07,0.18513398739075618,-87.5664153823548,41.70514537126963
0,1676.8456356944769,7.094569306967264e-07,0.1909310573843434,-87.55600677453299,41.705196202414676
0,2029.4683788661546,6.049520008216722e-07,0.16280639484376389,-87.54559814020074,41.705246090886966
0,2631.667250184181,5.439520384750108e-07,0.14638991230998213,-87.53518947985417,41.70529503667971
0,2161.05488020809,5.645877875578624e-07,0.1519434635148982,-87.5270173990831,41.70529371006988
0,1106.6891490599953,1.109828152986328e-06,0.2986800940213441,-87.71682985669744,41.71031951005755
0,1246.290010060909,9.33950269938983e-07,0.2513473402941073,-87.71189875482433,41.71055776414339
0,2577.9120513253515,4.899787821332515e-07,0.1318644767860976,-87.69130008714511,41.711242548166986
0,2408.3420748433837,4.954069645560347e-07,0.13332532460477955,-87.68613839378,41.71067466899302
0,1628.8207228560416,6.693802054209612e-07,0.1801454956365864,-87.67577477646984,41.71130960691439
0,1056.989815300532,1.1823277854310258e-06,0.31819140032298016,-87.66536538754669,41.71137035000435
0,1039.9028762804132,1.2256876296719338e-06,0.32986052433986274,-87.6549559668913,41.71143015027787
0,1595.4837869877615,7.271074340418041e-07,0.19568121080624604,-87.64454651499993,41.71148900772688
0,2216.4197176539165,6.112621839055395e-07,0.1645046091769559,-87.6341370323689,41.711546922343395
0,1474.1312839065051,7.992793878512049e-07,0.2151043313060208,-87.62372751949448,41.71160389411962
0,966.2348159638449,1.3880610214968503e-06,0.37355891116338397,-87.613317976873,41.7116599230478
0,1092.7746322892356,1.159044059385115e-06,0.31192521806237794,-87.60290840500073,41.71171500912033
0,1718.9249763643093,6.944217161116437e-07,0.18688473787639082,-87.59249880437402,41.71176915232977
0,2049.6079426736446,6.291289367377192e-07,0.16931296027294512,-87.58208917548917,41.711822352668825
0,1325.829300302463,9.00627207285927e-07,0.24237934334835265,-87.57167951884253,41.71187461013028
0,902.6372186071366,1.541882529007252e-06,0.41495579067314137,-87.56126983493047,41.711925924707025
0,1171.1893797715013,1.0539167723388712e-06,0.283633064998238,-87.55086012424927,41.71197629639214
0,1851.6520132465882,6.602669408069889e-07,0.1776929080675845,-87.54045038729537,41.71202572517879
0,1966.699513577783,6.294395828118368e-07,0.16939656222372926,-87.53100480206852,41.711869959627485
0,1610.7402706794298,6.760326423941757e-07,0.1819358183052665,-87.67919028356077,41.71806354182321
0,910.0247583343447,1.4818594359467845e-06,0.3988022059667953,-87.67064030265027,41.71809497016459
1,205.7075186448527,2.3908818533293116e-05,1.0,-87.66022980800524,41.71815525605964
0,869.7620971697887,1.6248930594003605e-06,0.43729581958289704,-87.6498192818637,41.71821459891189
0,1723.559290572616,7.144897805282122e-07,0.19228551217702336,-87.63940872472212,41.71827299871338
0,1591.1652510887516,7.608614641966692e-07,0.20476519094598805,-87.62899813707698,41.71833045545613
0,736.4465585927206,2.1564593264711397e-06,0.5803524380332952,-87.61858751942476,41.718386969132354
1,230.00045881112658,1.9204250574908202e-05,1.0,-87.60817687226196,41.71844253973446
0,1031.235612478077,1.2652330999424894e-06,0.3405031132368425,-87.59776619608513,41.71849716725485
0,1890.5008769732167,6.90136922259113e-07,0.1857316020262213,-87.58735549139075,41.71855085168617
0,1418.0148081083626,8.481509019307197e-07,0.22825677151125207,-87.57694475867537,41.71860359302116
0,563.6458204272429,3.4551329400008252e-06,0.9298551569437459,-87.56653399843547,41.71865539125267
1,353.02581457817524,8.326733911257785e-06,1.0,-87.55612321116767,41.71870624637366
0,1196.4772628985047,1.0327772058270418e-06,0.27794392502072524,-87.54571239736846,41.71875615837729
0,2058.758960030723,6.707828338381273e-07,0.18052297496650693,-87.53530155753447,41.71880512725674
0,1456.9124005649026,8.09834452992062e-07,0.21794494031399167,-87.52750495045004,41.719560405943376
0,1872.0427308471765,5.859562585635796e-07,0.1576942069177452,-87.68156330714419,41.72482877093798
0,1427.957510541474,7.757895602930569e-07,0.20878268242305248,-87.67591632372392,41.724819332176615
0,709.3892967585407,2.2636280439864647e-06,0.609193986643766,-87.66550475485357,41.724880103916405
0,683.669289057954,2.4306775335625315e-06,0.6541508181302815,-87.65509315422594,41.724939932395145
0,1389.810857364117,8.490475156203527e-07,0.22849807072536896,-87.64468152233769,41.724998817604735
0,2095.364090165716,6.489202614546719e-07,0.17463925760227517,-87.63426985968552,41.7250567595372
0,1284.9503289001673,9.406812042899354e-07,0.2531587883992796,-87.62385816676607,41.725113758184655
0,641.5949073463346,2.7375615238240383e-06,0.7367403062580721,-87.61344644407605,41.725169813539466
0,819.8723696542263,1.8015040560685215e-06,0.48482587092292595,-87.60303469211216,41.725224925593956
0,1559.7234946980157,7.651207739383242e-07,0.20591146844010316,-87.59262291137114,41.72527909434071
0,1940.028004561983,6.643449511703584e-07,0.17879039375982772,-87.58221110234967,41.72533231977239
0,1149.1907036497846,1.0843968217538974e-06,0.2918359421739149,-87.5717992655445,41.72538460188174
0,614.467157975618,2.9555529528337508e-06,0.7954067766816875,-87.56138740145235,41.725435940661754
0,966.6956620886599,1.389077125749793e-06,0.37383236801612985,-87.55097551056997,41.72548633610539
0,1729.5754155218922,7.030255558984697e-07,0.18920022759392857,-87.5405635933941,41.72553578820593
0,1788.7526331137615,6.772327889404755e-07,0.18225880514095244,-87.530172043734,41.72558418214915
0,1391.3622513336384,8.359340462805098e-07,0.22496893673752488,-87.52496945305131,41.72559257348997
0,2380.7088161936053,5.486153728037065e-07,0.14764492204459728,-87.74075690093751,41.73476438237561
0,1991.2016228786295,5.998553030819262e-07,0.16143475712128447,-87.73338099105344,41.734871217443505
0,1684.829998951709,6.874946963497406e-07,0.1850205187103823,-87.72300425853511,41.73500693753943
0,1787.2134410668236,6.385459998868692e-07,0.17184730696366898,-87.7126746861452,41.73513265193024
0,2239.8377670561936,5.175624570954077e-07,0.1392878734705143,-87.70237293388905,41.7352514541416
0,2795.48191334514,4.5797928643235307e-07,0.12325268192500827,-87.69336552520777,41.73535707619766
0,2067.3336123922,5.396992404143772e-07,0.14524538725789557,-87.67947245056385,41.73157173653204
0,1569.7613721468936,7.05483625543741e-07,0.18986175025469829,-87.67078080793284,41.73160469367776
0,1295.5004005903656,9.025769670387632e-07,0.24290406821204363,-87.66036813258323,41.73166500800623
0,1546.7681824946637,7.424028737339715e-07,0.19979756283161282,-87.6499554257122,41.731724378847204
0,2146.31366133116,5.847913325478234e-07,0.15738069873093471,-87.6395426878167,41.731782806192605
0,2063.93826502032,6.026249354944682e-07,0.16218012843589444,-87.6291299193935,41.731840290034555
0,1506.7806207980389,7.789912518241931e-07,0.20964433071064906,-87.61871712093958,41.73189683036527
0,1334.5165853603874,8.941370710450371e-07,0.2406326995121657,-87.60830429295176,41.73195242717708
0,1670.7726338404523,7.03253195681804e-07,0.18926149065677875,-87.59789143592698,41.73200708046243
0,2302.6132700435332,5.769081438656452e-07,0.15525915267856133,-87.58747855036214,41.73206079021395
0,1955.3981527621584,6.211825418590775e-07,0.16717440399006747,-87.57706563675416,41.73211355642438
0,1459.6275383459101,8.068002102483954e-07,0.21712835631806102,-87.56665269559997,41.73216537908652
0,1391.9206750282797,8.514776791890705e-07,0.2291520832238254,-87.55623972739649,41.73221625819339
0,1801.214529268951,6.591799317881443e-07,0.17740036912353543,-87.54582673264069,41.7322661937381
0,2459.9056339353683,5.664999353622572e-07,0.15245806614455992,-87.53541420419066,41.732315181817945
0,1885.050427570207,6.245164878941913e-07,0.16807164498413527,-87.52757832371941,41.73071692390179
0,2483.2395628846466,5.371646690164449e-07,0.1445632762289032,-87.73742347982912,41.738162423099396
0,2133.767676973112,5.943500593359102e-07,0.1599531703411636,-87.72813498019484,41.73822643230544
0,2045.1337403430323,6.114470215101485e-07,0.16455435319631126,-87.71772075086034,41.7383405995302
0,2304.5969204496723,5.388248847115602e-07,0.14501007817619424,-87.70730682112125,41.73845087432285
0,2817.4153134477406,4.617463724568076e-07,0.12426649077905744,-87.69689539032373,41.738557163068364
0,3024.2002650333593,4.4770578865352694e-07,0.12048784912251433,-87.68648254764423,41.7386647179653
0,2434.146330155997,5.106050998958269e-07,0.13741548980740456,-87.6760579677398,41.73832902517326
0,2095.051044499511,5.948093221696166e-07,0.16007676845496424,-87.66564421743232,41.73838982557478
0,2086.4825428236786,6.084457788863232e-07,0.1637466502860427,-87.65523043534246,41.738449682270435
0,2411.9659873126748,5.484819889724832e-07,0.147609025410381,-87.6448166219673,41.738508595252085
0,2892.8506660223024,5.229088066192786e-07,0.14072669818780403,-87.6344027778039,41.7385665645118
0,2372.5791142322782,5.68735047008919e-07,0.15305958571763686,-87.62398890334934,41.73862359004169
0,2095.155920374627,6.300715677377876e-07,0.16956664379590342,-87.6135749991007,41.73867967183405
0,2156.438037150782,6.150118125079004e-07,0.16551371984015606,-87.60316106555508,41.738734809881265
0,2531.950174364823,5.479720044350063e-07,0.14747177692808836,-87.59274710320958,41.7387890041759
0,2797.592643379914,5.272143438713205e-07,0.14188541656036646,-87.5823331125613,41.738842254710555
0,2320.227405487427,5.817137809610335e-07,0.1565524593365523,-87.57191909410737,41.73889456147809
0,2107.2223015231334,6.330701752981275e-07,0.17037363755042792,-87.56150504834493,41.73894592447133
0,2235.467835355774,6.012735072455822e-07,0.16181642824018916,-87.55109097577107,41.738996343683404
0,2647.490693187798,5.373072490119763e-07,0.14460164776088882,-87.54075723204801,41.73899547902463
0,2793.605263678097,5.206236091959515e-07,0.14011169938873763,-87.53224916668282,41.738850145973046
0,2376.679438327405,5.468689119117251e-07,0.14717490954579918,-87.74005926936489,41.744749277333995
0,2028.9225229566937,5.929976331401649e-07,0.15958920157517473,-87.73340986422164,41.74473250617432
0,1706.0777848703283,6.807660840218367e-07,0.18320969551462557,-87.72299520639645,41.74479851236635
0,1790.2168058354082,6.374452480394652e-07,0.17155106951069743,-87.71258051404162,41.74486357467692
0,2235.8557681043985,5.174439299858072e-07,0.1392559751192747,-87.70216578765437,41.74492769309722
0,2879.796142025737,4.555367745909246e-07,0.1225953462244468,-87.69175102773188,41.74499086761859
0,2429.1578596244694,4.885203766465382e-07,0.1314719865733375,-87.68133623477141,41.74505309823244
0,1885.732343211118,6.003194560585904e-07,0.16155967128419996,-87.67092140927016,41.745114384930346
0,1646.5615790128713,6.991038485673031e-07,0.18814480661614458,-87.66050655172539,41.74517472770402
0,1834.7598199040199,6.382965642009143e-07,0.17178017812580987,-87.65009166263431,41.74523412654528
0,2349.79193972294,5.510385711867801e-07,0.14829706005257745,-87.6396767424942,41.745292581446066
0,2282.592507949897,5.661453772180969e-07,0.15236264645318798,-87.62926179180235,41.74535009239846
0,1779.3967455548525,6.705649421077949e-07,0.18046433532727355,-87.618846811056,41.74540665939468
0,1619.344620157336,7.323755624315392e-07,0.19709898443050367,-87.60843180075247,41.74546228242706
0,1891.639822897796,6.366312272664661e-07,0.1713319979360933,-87.59801676138902,41.74551696148807
0,2456.486401409557,5.524870621524262e-07,0.14868688204136382,-87.58760169346296,41.7455706965703
0,2142.3162955420944,5.848192082269216e-07,0.15738820071259876,-87.57718659747161,41.74562348766641
0,1687.1267507033162,7.027272343281873e-07,0.18911994244850244,-87.56677147391228,41.74567533476936
0,1613.4665276173962,7.336576034402281e-07,0.19744401093571898,-87.55635632328233,41.745726237872034
0,1964.7269017700705,6.181084532144753e-07,0.16634709655248886,-87.54594114607906,41.745776196967576
0,2566.894494480612,5.486804008584842e-07,0.14766242257876808,-87.53570764578679,41.74573063797957
0,2338.9659102491455,5.524482634367068e-07,0.14867644042116543,-87.53073358343264,41.74576072395266
0,1753.710910152858,6.739916479671252e-07,0.18138654010780128,-87.73775820464303,41.75147534664547
0,1166.244898781612,1.0434529562610152e-06,0.2808170131963924,-87.72827888025076,41.75152037855679
0,950.9479311729084,1.3953400114881216e-06,0.3755178535538101,-87.71786311351372,41.751585928260035
0,1395.8784945932264,8.015427814672146e-07,0.2157134622027439,-87.7074473124821,41.75165053385493
0,2119.5875956268255,5.313801493074205e-07,0.14300652991109644,-87.69703147765333,41.75171419533268
0,2393.687901067003,5.008295477307709e-07,0.1347846655379778,-87.6866156095248,41.751776912684676
0,1623.243768189494,6.715159906550936e-07,0.18072028420436925,-87.67619970859393,41.75183868590241
0,1019.8523884462898,1.2469067209501305e-06,0.3355710662476038,-87.66578377535815,41.75189951497751
0,972.2538030132198,1.3564469805721602e-06,0.3650508509827396,-87.6553678103149,41.751959399901736
0,1533.1197020213965,7.571091300610334e-07,0.20375535216201462,-87.64495181396161,41.752018340666986
0,2221.432271399158,6.169142957129847e-07,0.1660257215054946,-87.6345357867958,41.75207633726527
0,1463.1423571047073,8.069961615935164e-07,0.21718109129872162,-87.62411972931486,41.75213338968872
0,920.2226784267428,1.496637856462891e-06,0.40277941632802133,-87.61370364201632,41.75218949792961
0,1026.0769944942788,1.2694127874212716e-06,0.34162796256219374,-87.60328752539766,41.75224466198034
