week,node_id,RMSE,MAE,Bias,R2,N
2024-W01,25,11.659945748307853,10.303650849441002,-5.335786858920393,-0.12610865642364932,145
2024-W01,26,12.186321594236542,10.619962416024043,-6.114698028564453,-0.2300775921573861,145
2024-W01,27,8.914481598629363,7.826179057154162,0.7810811272982894,0.23425847030249947,145
2024-W01,28,10.296574743283518,8.431268376317517,-6.243974817210231,-0.021587496086357794,145
2024-W01,29,11.408029727748325,10.192118506596007,-4.9347539046715045,-0.25403975433496795,145
2024-W01,3,9.090917375933387,7.922697553963497,-0.4288141184839707,0.20364733618578912,145
2024-W01,30,9.518470064936608,8.712513285669788,-1.5475057404616783,0.12697975956966723,145
2024-W01,31,9.63628434708221,8.687642301362136,0.5047467725030307,0.10523450254051914,145
2024-W01,32,9.8906430243707,8.285045137076542,-4.79821347203748,0.057374746038840296,145
2024-W01,33,11.70415439403543,10.508065006650728,-4.41395526754445,-0.1346641192292981,145
2024-W01,34,11.246002366494714,10.11210103528253,-3.8911600310226966,-0.04757126839965875,145
2024-W01,35,8.999179150846265,7.891797874713766,0.6677392367658942,0.21963854275509054,145
2024-W01,36,9.61962997306752,8.315018344747608,-4.6884281947694975,0.10832467326839457,145
2024-W01,37,11.465383748871782,10.260607673381937,-4.852867389547414,-0.26668085437995903,145
2024-W01,38,9.619750146410581,8.840139112801387,-1.4629347965635102,0.10830239459976354,145
2024-W01,39,9.842153346193374,8.937861093981512,-0.2146251941549367,0.06659468300371629,145
2024-W01,4,11.666222305079225,9.439512765818629,-7.862636224154769,-0.31144629812602864,145
2024-W01,40,10.016260239107234,8.190574290834624,-5.253214092912345,0.03327886105064992,145
2024-W01,41,15.602196275260559,12.580758009285763,-12.097816467285156,-1.0163165344127831,145
2024-W01,42,13.136503694165524,11.102106857299805,-8.299071699997475,-0.42937710666759554,145
2024-W01,43,9.028397545058683,7.921007695691339,-0.8701572286671606,0.21456298572480614,145
2024-W01,44,12.137941712807303,9.643070615571121,-8.717328564874057,-0.41964615703490105,145
2024-W01,45,13.867135430012619,11.680818662972285,-9.339036125972353,-0.8529492720505791,145
2024-W01,46,10.307732385098737,9.147323832018621,-3.951517105102539,-0.02380273435951441,145
2024-W01,47,10.05945381305004,8.967191064768825,-2.7718947180386246,0.024923212644962667,145
2024-W01,48,12.991586548127191,10.291281417320514,-9.723963375749259,-0.6263514364235594,145
2024-W01,49,11.108376599794891,9.872545281771956,-1.4740533762964707,0.1903208239138101,145
2024-W01,5,12.099465965353607,10.478855817071322,-5.421897730334051,-0.4106602225241591,145
2024-W01,50,10.675522371436077,9.41778836743585,-0.3411183982059873,0.25219209788946395,145
2024-W01,51,9.45589058046589,8.381752566633553,2.624481227480132,0.2672936954662578,145
2024-W01,52,8.312596505703079,7.27124875825027,0.2955365937331631,0.43376272814527117,145
2024-W01,53,10.02752314505494,9.017690513873923,-0.9916132696743669,0.17602810528485946,145
2024-W01,54,9.355089040652022,8.076682439343683,0.7621253441120021,0.282832000092355,145
2024-W01,55,9.65653473816829,8.459745472875134,1.6168897431472256,0.23586926811581665,145
2024-W01,56,8.935203790611478,8.176650922051792,0.604150837865369,0.345764695020752,145
2024-W01,57,13.525839423992531,11.678014544782968,1.4936923454547752,-0.2004393820486685,145
2024-W01,58,14.920440902230924,12.578174130669955,-3.8755602474870354,-0.4607473049640569,145
2024-W01,59,11.884639287459429,9.952550506591797,-3.3008700140591323,-0.1574362022224991,145
2024-W01,6,9.916659514195215,8.492580019194504,3.7158474626212286,0.052409233858033755,145
2024-W01,60,11.116011771496709,9.46455464856378,-2.3096087751717405,-0.012565318536137182,145
2024-W01,61,13.539066816342196,11.353135681152343,-3.1941994502626616,-0.5021126906032127,145
2024-W01,62,12.56891859995089,10.75125898163894,-4.713439204775054,-0.2945561119390294,145
2024-W01,63,12.55916309463119,10.753194164407665,-3.696417578335466,-0.2925473236971181,145
2024-W01,64,10.521457335454265,9.450896322316137,-0.3844548192517503,0.09285471179390792,145
2024-W01,65,16.375778918171346,13.472791763831829,-11.095829036318023,-0.7596071298453069,145
2024-W01,66,15.278787320501213,12.803638958108836,-9.378452090559335,-0.5317558627855858,145
2024-W01,67,10.179457836058418,9.16201524405644,-2.076172979946794,0.15086968129779188,145
2024-W01,68,12.618003978114574,10.14193404625202,-8.557038747853246,-0.30468711159623685,145
2024-W01,69,14.831964533553966,12.163658497251314,-9.309860847736227,-0.8026956420647429,145
2024-W01,7,11.499035455899968,9.880630124848464,6.90493242987271,-0.2741273610225583,145
2024-W01,70,11.036579156658748,9.926737370984307,-4.191320564006937,0.0018541229622327515,145
2024-W01,71,10.762625165233612,9.765529843034415,-2.8965930017931707,0.05079179730334071,145
2024-W01,72,12.294314175342809,9.383583318776099,-8.292692184448242,-0.23860738889469624,145
2024-W01,73,13.476018646130935,11.609965870298188,-6.277586193742423,-0.1916123249837598,145
2024-W01,74,14.162527150498716,12.169385120786469,-7.286464151842841,-0.31611333955107357,145
2024-W01,75,9.704549025795302,8.852715775062299,-0.08472908283102062,0.22825154460126085,145
2024-W01,76,11.485996116563424,9.57576078217605,-6.470121607287177,-0.08109132498495697,145
2024-W01,77,14.233711459611554,11.914487680895576,-7.400962185037547,-0.6602036628066514,145
2024-W01,78,10.771053602372149,9.832660517199287,-2.555499030803812,0.04930452553414255,145
2024-W01,79,10.85094159577276,9.944090613003436,-1.900161085457637,0.0351497713515555,145
2024-W01,8,10.335669955892175,8.145593353797649,-5.880927894855367,-0.02935998435151932,145
2024-W01,80,10.9342953870255,8.678064477854761,-6.143674245373956,0.02026943668447645,145
2024-W01,81,13.67967565123951,11.738716362262593,-6.7130949349238955,-0.22790107792798375,145
2024-W01,82,14.04027303793573,12.105627638718177,-7.219602111290241,-0.29348943873948663,145
2024-W01,83,9.8201001987382,8.972425210886987,0.0012079173120962971,0.20976385458475755,145
2024-W01,84,11.456373923109842,9.591230484534954,-6.356183887350149,-0.07552228230366698,145
2024-W01,85,14.175840913546184,11.866100495437095,-7.238511315707503,-0.6467311990621469,145
2024-W01,86,11.09644223635479,10.05258323406351,-3.1671347519447064,-0.009003251377794008,145
2024-W01,87,10.848922428176689,9.94265733916184,-1.6618563684923895,0.035508820939532115,145
2024-W01,88,10.391947460730526,8.279037344044653,-5.1558169134731955,0.11504958555307043,145
2024-W01,89,13.637570022128397,11.684513289352942,-6.521796088383115,-0.2203538259628568,145
2024-W01,9,12.878013800026812,11.480939930882947,1.8508436531856143,-0.3736782114147088,145
2024-W01,90,14.312385750098137,12.251665286360115,-7.435557029987204,-0.34411319919155314,145
2024-W01,91,9.95303380116256,9.13795702704068,-0.40527280610183153,0.18822436856763958,145
2024-W01,92,11.329317651056133,9.465220168541217,-6.177912902832031,-0.051798530309165924,145
2024-W01,93,13.413402183406957,11.286931662723935,-6.852733112203664,-0.47435798184676603,145
2024-W01,94,11.299980842200716,10.082183824736497,-3.3028209423196726,-0.04635840360911714,145
2024-W01,95,11.508810670219285,10.372626771598027,-2.667140447682348,-0.08539031853628098,145
2024-W01,96,10.510207528559139,7.999040669408338,-5.4930666693325705,0.09479355983741866,145
2024-W01,97,13.750727516631226,11.714954823461072,-6.837934559789197,-0.24068957343637765,145
2024-W01,98,14.234956999796086,12.206357521846376,-7.238423472437366,-0.32960946876119723,145
2024-W01,99,10.041263809119986,9.221009011104188,-0.46761114186254044,0.17376838909655046,145
2024-W02,1,6.592480491349528,5.451544897896903,4.819949944814046,-1.6635056874928762,168
2024-W02,10,4.979783035733918,4.071573836462838,1.7865991933005196,-0.5197661412881127,168
2024-W02,100,7.702332984308163,5.618129696164813,3.238658689317249,-5.301260859131296,168
2024-W02,101,5.4977449611921045,4.255073411124093,2.5323092142740884,-2.210347594170826,168
2024-W02,102,8.73328564382893,6.804874352046421,5.474284717014858,-7.100992108933079,168
2024-W02,103,8.683933650762619,6.911965869721913,5.575923806145077,-7.009693030220928,168
2024-W02,104,9.605929098945191,6.597017220088413,3.4471999122982933,-8.800802386111393,168
2024-W02,105,10.57686840230842,9.105711301167807,9.002006984892345,-6.3918019302678015,168
2024-W02,106,6.571725989036976,5.344462678545997,3.9109000592004683,-1.8536125963917973,168
2024-W02,107,11.29856789712624,9.377269676753453,9.094909554436093,-12.559062998148564,168
2024-W02,108,8.975496837662854,6.65738954998198,6.09672753016154,-7.556573307421729,168
2024-W02,109,7.180523262437997,5.957410324187506,5.522140559696016,-4.476398792127974,168
2024-W02,11,7.648329033910176,5.963424114953904,3.9236079851786294,-3.3116626497957746,168
2024-W02,110,9.4634322720092,7.559835013889131,7.069470189866566,-8.512183848669997,168
2024-W02,111,9.758245916395364,8.069289264224825,7.589128278550648,-9.114080268882859,168
2024-W02,112,11.780085001385977,8.39517244838533,7.761212927954538,-13.739397366876306,168
2024-W02,113,12.478749783429848,11.184578327905564,-10.84274789265224,-9.28912095073389,168
2024-W02,114,7.595004089754896,6.616876397814069,-3.807249909355527,-2.811466819705072,168
2024-W02,115,8.998430720177087,7.344209671020508,5.393642993200393,-7.600356099073611,168
2024-W02,116,7.1114978174757,5.7158933480580645,-2.6758450667063394,-4.371617019322499,168
2024-W02,117,6.164666723450851,5.0865649949936635,-3.4524384907313754,-3.036473300251523,168
2024-W02,118,7.79553392845597,6.042509521756854,2.688086225872948,-5.454678435609791,168
2024-W02,119,8.062235587735659,6.323264576139904,2.7459087144760863,-5.903889761969238,168
2024-W02,12,6.499024852152183,5.055476563317435,0.6565436976296561,-2.113207319019008,168
2024-W02,120,8.55194823790359,7.194867690404256,-4.635542131605602,-6.768067776201107,168
2024-W02,13,6.082643964221591,4.782023486636934,2.6283131667545865,-1.7270709721243023,168
2024-W02,14,8.620794503320047,6.593676782789684,5.057513407298496,-4.477800773113338,168
2024-W02,15,9.34337932893336,7.2223315352485296,5.722546861285255,-5.434571178534337,168
2024-W02,16,11.39489760832154,7.407264970597767,4.9496566113971525,-8.570453148087768,168
2024-W02,17,5.717964743944985,4.707355113256545,1.6812797273908342,-1.0037284675997507,168
2024-W02,18,5.207167158209709,4.345159576052711,1.0557589076814198,-0.6617242617766084,168
2024-W02,19,7.391625456720203,5.848922195888701,3.8232756682804654,-3.027092010091068,168
2024-W02,2,12.579369891650375,9.340688058308192,8.207075947806949,-8.697810578752915,168
2024-W02,20,8.306596250424036,5.807773124603998,2.3048103309813,-4.085783292904179,168
2024-W02,21,5.184012231611011,4.185044810885475,1.145411559513637,-0.9808139346465199,168
2024-W02,22,8.381745600703981,6.547743286405291,4.117509058543614,-4.178221191699335,168
2024-W02,23,8.892393553103188,6.930549871353876,5.160342874981108,-4.82839527792229,168
2024-W02,24,8.682438353453648,6.251150517236619,1.9688983417692638,-4.556419979507996,168
2024-W02,25,5.543618795964213,4.601160162971134,1.8712479727608817,-0.8834003166634647,168
2024-W02,26,5.096426436438145,4.25044119925726,1.0589658078693212,-0.5917961192944097,168
2024-W02,27,10.210446609950754,7.915597643171038,6.588927019210089,-6.684243614353581,168
2024-W02,28,8.12373380675206,5.800083364759173,2.371317681812105,-3.864329840981414,168
2024-W02,29,5.56163081508075,4.519503014428275,1.711059468133109,-1.2799008516463557,168
2024-W02,3,11.492129125618083,8.941942521503993,8.419967889785767,-8.734477408143126,168
2024-W02,30,8.477269908009667,6.543787468047369,4.178794531595139,-4.296923114684259,168
2024-W02,31,9.251962751166506,7.149600176584153,6.370842717942738,-5.309274147992134,168
2024-W02,32,9.56445835296832,6.478094997860136,2.7350249858129594,-5.742677813954969,168
2024-W02,33,5.608792304547101,4.611776261102586,2.9641305151439847,-0.9279449915537192,168
2024-W02,34,5.899257298549156,4.7432319436754495,2.736393485750471,-1.1328022927696662,168
2024-W02,35,9.913052831910974,7.685992513384138,6.731260072617304,-6.243133484198067,168
2024-W02,36,8.49518002473459,5.900651761463711,3.278193621408372,-4.319328612610978,168
2024-W02,37,5.3025047267508745,4.289851336252122,2.0601645537785123,-1.0724009181851164,168
2024-W02,38,8.260975266917129,6.29051997548058,5.0166469642094205,-4.030073038073433,168
2024-W02,39,8.781738955881943,6.736584992635818,5.23306291443961,-4.684243761357152,168
2024-W02,4,7.414177940291867,5.109691699345906,2.1990250746409097,-3.0517035053979704,168
2024-W02,40,9.265325495053412,6.14467241650536,3.251329989660354,-5.327512461597856,168
2024-W02,41,5.949584093399103,5.0136260986328125,-2.4917213576180592,-1.1693475548266372,168
2024-W02,42,5.2162399933625725,4.385984920320057,-0.2197778792608352,-0.6675199984358549,168
2024-W02,43,10.24098865260978,8.014173519043695,5.8715797492436,-6.730283423918034,168
2024-W02,44,8.330659773068477,6.395498446055821,-0.05328983352297828,-4.115292160990793,168
2024-W02,45,4.8069090469951,3.9669119857606434,-1.165942180724371,-0.7031129725023217,168
2024-W02,46,7.500667227872261,6.092432725997198,2.2629390444074358,-3.1467842811590137,168
2024-W02,47,7.824418996239562,6.267176855178106,3.637123289562407,-3.5124857656915394,168
2024-W02,48,8.314268746379089,6.453265496662685,-1.496140309742519,-4.095182731984421,168
2024-W02,49,9.519934460755946,7.28424840881711,6.319297279630389,-4.988306714980121,168
2024-W02,5,6.7203795832766176,5.054388875053043,3.872962440763201,-2.328888546150747,168
2024-W02,50,11.20145136241182,9.084251142683483,8.32393765449524,-7.290576179704779,168
2024-W02,51,16.614260499780954,13.338408549626669,12.861734855742682,-28.31871353970847,168
2024-W02,52,13.77977558572833,10.904869738079253,10.047877561478387,-19.16820135555742,168
2024-W02,53,10.921302903692538,9.235252686909266,8.48908271108355,-11.668692181040191,168
2024-W02,54,13.782174919538814,10.98998050462632,10.300997041520619,-19.17522533936059,168
2024-W02,55,13.989075041006286,11.164693060375395,10.63143639337449,-19.785519271560627,168
2024-W02,56,12.598536704051426,9.734651554198493,8.916519857588268,-15.858661478885974,168
2024-W02,57,10.814077866699135,8.22535370645069,7.311294249125889,-6.72707458174344,168
2024-W02,58,8.502310289628376,6.916386104765392,2.617545105162121,-3.7765026175456677,168
2024-W02,59,7.677380766963436,5.30796099844433,3.518578359058925,-5.2605002865538415,168
2024-W02,6,13.75347015226172,11.455024128868466,11.380319050380162,-12.942357870076034,168
2024-W02,60,9.40335556287981,6.684180282411122,4.536747183118548,-8.391794800840671,168
2024-W02,61,8.035749039324047,6.137580826168969,3.7201071920849027,-5.858602115221551,168
2024-W02,62,7.217739454957256,5.358926602772304,2.7210892609187534,-4.533313552579103,168
2024-W02,63,7.531219469186123,5.441154911404564,2.8806040854681108,-5.024395650967307,168
2024-W02,64,10.918990953326325,7.576584032603672,5.745279051008678,-11.66332903204159,168
2024-W02,65,4.318518566222881,3.401941662742978,-0.07590050924391965,-0.23226950587766004,168
2024-W02,66,4.879151219145476,3.880501463299706,0.3209314459846135,-0.5729853435376793,168
2024-W02,67,10.344656033167437,8.437260877518426,6.682263033730643,-10.36619200886213,168
2024-W02,68,7.1805374723741595,5.490023419970558,1.8004862808045887,-4.476420467248685,168
2024-W02,69,4.51483997287854,3.710021768297468,0.7216124307541624,-1.1650483623242285,168
2024-W02,7,17.017291603328207,14.321714389891852,14.271884248370217,-20.344821589376814,168
2024-W02,70,8.062069009170731,6.755841811498006,4.484605414526803,-5.90360447430786,168
2024-W02,71,8.69654344859119,7.146441300710042,5.399379684811547,-7.032971407166324,168
2024-W02,72,8.079032337149895,5.790713537307012,1.8537202789669944,-5.932686663971065,168
2024-W02,73,5.998300738833438,4.475845541272845,2.553256557101295,-1.3773470851839522,168
2024-W02,74,5.584693705802657,4.343827134086972,1.3960701851617725,-1.060795215993652,168
2024-W02,75,10.95364283058462,8.911681913194203,7.8438868182046075,-11.743831784209897,168
2024-W02,76,7.611436075071375,5.643061649231684,2.92253547623044,-5.153413323979571,168
2024-W02,77,5.333976118742026,4.190749667939686,1.9379296075730097,-2.0219342636066195,168
2024-W02,78,8.509982377985075,6.849746147791545,5.359483412333897,-6.692016382519475,168
2024-W02,79,9.220915018294102,7.515348979404995,5.992359751746768,-8.030897601727935,168
2024-W02,8,12.421134956549423,7.745877095631191,4.877611671175275,-10.371930800026034,168
2024-W02,80,8.959309269350854,6.275093192145938,2.8818628447396413,-7.525737084328352,168
2024-W02,81,5.744374296197213,4.259865272612799,2.351890893209548,-1.1803267333665581,168
2024-W02,82,5.670119542924359,4.475790534700666,1.5172815890539262,-1.1243229925900677,168
2024-W02,83,10.960223749437889,8.822566350301107,7.865035783676874,-11.759149303215855,168
2024-W02,84,7.696025131626066,5.622947556631906,3.119568257104783,-5.290944205814701,168
2024-W02,85,5.368070169467821,4.265587693169003,1.8578031630743117,-2.0606893140944567,168
2024-W02,86,8.369981183037881,6.751122576849801,5.060679583322434,-6.44100921308116,168
2024-W02,87,9.163716434721474,7.417914277031308,6.12450140998477,-7.919205340971237,168
2024-W02,88,9.363126137795796,6.485060271762666,3.6368004367465065,-8.311606767034904,168
2024-W02,89,5.827973774701369,4.286942686353411,2.4753311020987376,-1.2442503260299893,168
2024-W02,9,10.090775639737549,8.656336863835653,7.436083350862775,-5.24029358245771,168
2024-W02,90,5.70155444551599,4.471038409641811,1.4177228155590242,-1.147942598041093,168
2024-W02,91,10.6159744823611,8.563472532090687,7.772655929837908,-10.97023318920188,168
2024-W02,92,7.530376238704369,5.471538770766485,3.2421176320030574,-5.023046687580927,168
2024-W02,93,5.3025798009028335,4.115663153784616,2.4007717200687955,-1.9864641463925898,168
2024-W02,94,8.433131818575296,6.553665342785063,5.168516227177212,-6.553716073614795,168
2024-W02,95,8.670044745035247,6.866093873977661,5.6446021511441185,-6.984092440974748,168
2024-W02,96,9.575726176546885,6.540536789667039,3.6379147257123674,-8.739267992167843,168
2024-W02,97,5.783159786874723,4.319942633310954,2.0361931437537786,-1.2098688646891373,168
2024-W02,98,5.859981830934217,4.625136545726231,1.4508398714519688,-1.2689695011373114,168
2024-W02,99,10.398350513680612,8.374822843642463,7.59129151843843,-10.48449186824422,168
2024-W03,1,11.68751651501118,8.941440491449265,-3.475925536382766,-0.45108405547545005,168
2024-W03,10,10.516699498042192,7.498746656236195,-5.539922135216849,-0.1749165579381835,168
2024-W03,100,9.725359712108713,7.26549083845956,-5.623786256426857,-0.23301681977265876,168
2024-W03,101,9.538661064283163,7.077763512021019,-4.99333515621367,-0.18613054111728644,168
2024-W03,102,8.409886136072455,6.745261635099139,-2.6532486393338157,0.0779852146946951,168
2024-W03,103,8.50712840182264,6.76048713638669,-1.8453669888632636,0.05653970138810571,168
2024-W03,104,9.988022574382377,7.876716750008719,-4.852762313116164,-0.30051894872155693,168
2024-W03,105,9.817116677004012,8.462347779955183,2.9576775460016163,-0.07637480960762888,168
2024-W03,106,9.947199429613292,7.336636123203096,-3.780934458687192,-0.10508903662584856,168
2024-W03,107,7.590546216096085,6.567447685060047,-0.3494692757016137,0.2488897103162412,168
2024-W03,108,8.911675898105358,7.129856813521612,-2.7473797116960803,-0.03532433236651844,168
2024-W03,109,9.087387025458405,6.764478967303321,-1.8748686540694464,-0.07655371333411476,168
2024-W03,11,8.902359263931087,6.722901003701346,-4.687953699202764,0.09327263329820878,168
2024-W03,110,8.398862197330844,6.910097065426054,-1.2431582382747104,0.08040084138720915,168
2024-W03,111,8.67321141825333,7.036205904824393,-0.2642108599344886,0.019342126436703744,168
2024-W03,112,9.606592992985764,8.407589299338204,-0.8159088861374628,-0.2030853435203428,168
2024-W03,113,17.762392828330967,15.677039316722325,-15.677039316722325,-2.523697037214436,168
2024-W03,114,12.932599346336966,10.247528462182908,-10.202992007845925,-0.8679586863185047,168
2024-W03,115,7.828319528285644,6.580902485620408,-2.468595504760742,0.20109573132705838,168
2024-W03,116,12.90915168664639,10.4566346123105,-10.389754726773216,-1.1724663670763897,168
2024-W03,117,12.67700463935878,10.052928379603795,-9.865403311593193,-1.0950334060416989,168
2024-W03,118,9.17807103444492,7.289568639936901,-4.583902529307774,-0.09814700908097862,168
2024-W03,119,8.866931372476246,7.0826046239762075,-3.9026688053494407,-0.024953937371186452,168
2024-W03,12,11.156153976107728,8.313206513722738,-7.510307357424781,-0.4239524585709822,168
2024-W03,120,14.355909916687393,11.808339573088146,-11.782962935311454,-1.6866995510448146,168
2024-W03,13,9.353899643049758,6.704958416166759,-3.5532141640072776,-0.001041085577391021,168
2024-W03,14,8.470762682583286,6.774204140617734,-3.444882188524519,0.1790598058921664,168
2024-W03,15,8.25986018360468,6.677251622790382,-2.924959625516619,0.2194299524172022,168
2024-W03,16,9.799663688173238,7.844680127643404,-4.522694247109549,-0.09872456222166948,168
2024-W03,17,9.697939820067157,7.01066719918024,-4.798265922637213,0.0009043580456657985,168
2024-W03,18,10.797982197664192,7.546118441082182,-6.402602740696499,-0.2386063700974712,168
2024-W03,19,9.00972579092373,6.842033556529453,-4.761686835970197,0.07126965156262532,168
2024-W03,2,10.01738380166051,7.428871654328846,-4.3291402998424715,-0.06599881498086968,168
2024-W03,20,10.801825752152993,8.162189585821968,-6.861479838689168,-0.33493716725076306,168
2024-W03,21,10.084823036802675,7.1918613115946455,-5.47684417452131,-0.16359823552634967,168
2024-W03,22,9.105806978460103,7.074777228491647,-4.574054320653279,0.0513557679995823,168
2024-W03,23,8.478361602554312,6.803272803624471,-3.2946197305406844,0.1775862533522613,168
2024-W03,24,11.00218449420835,8.254494122096471,-7.097555546533494,-0.38491888343609504,168
2024-W03,25,10.253566091937353,7.204050086793446,-5.674306369963146,-0.11685801500756154,168
2024-W03,26,10.768662664044891,7.545836414609637,-6.209040993735904,-0.23188917844485868,168
2024-W03,27,7.933865254297172,6.553385541552589,-2.544363124029977,0.2798281678455704,168
2024-W03,28,10.741802212484862,8.177359319868541,-6.6810440222422285,-0.32014244099950884,168
2024-W03,29,9.890358017224818,7.062845877238682,-5.242716505413964,-0.11915571246681411,168
2024-W03,3,8.235036848282604,6.446792284647624,-2.5806860469636463,0.22411459253324517,168
2024-W03,30,9.046955856435686,7.043825637726557,-4.434045212609427,0.06357837847196068,168
2024-W03,31,8.518784812861968,6.825800225848243,-2.4133900801340737,0.16972533461193484,168
2024-W03,32,10.685151565471948,8.096647671290807,-6.497745809100923,-0.30625469395832994,168
2024-W03,33,9.859124239488775,7.126390093848819,-3.825957411811465,-0.03258253172371184,168
2024-W03,34,9.93842569694887,6.986488376344953,-4.501942873001099,-0.04926040659874986,168
2024-W03,35,8.071591991740721,6.660872811362857,-2.302347716831026,0.2546077175865057,168
2024-W03,36,10.081771838586018,7.729411647433326,-5.411019302549816,-0.16289424066992497,168
2024-W03,37,9.84419538049745,7.06464756102789,-4.7185516357421875,-0.10873291257330853,168
2024-W03,38,8.798342760614211,6.906722715922764,-3.251518238158453,0.11433752504832218,168
2024-W03,39,8.583063649576921,6.813239778791155,-3.2140610104515437,0.15714832036909188,168
2024-W03,4,11.47914070636328,8.52567948613848,-7.524653514226277,-0.5075969457921428,168
2024-W03,40,10.307833182424726,8.16149456160409,-5.379026129132225,-0.2156295634035208,168
2024-W03,41,14.552136390094109,11.506058125268845,-11.493057273683094,-1.2495808585786792,168
2024-W03,42,11.925351622837672,8.497687055951072,-8.114049968265352,-0.5107426200709111,168
2024-W03,43,8.533033156923548,6.8935598986489435,-3.6540866011664983,0.16694561128330188,168
2024-W03,44,12.582465317043704,9.67219843183245,-9.525956971304756,-0.8113316436936711,168
2024-W03,45,11.917712419065865,8.560943671635219,-8.345981438954672,-0.624995988583088,168
2024-W03,46,9.99881601185738,7.343171221869333,-6.20817544346764,-0.14383569274448393,168
2024-W03,47,9.066038090640491,6.866431758517311,-4.761109828948975,0.05962392969707697,168
2024-W03,48,13.590831369101986,10.746978203455607,-10.693331343787056,-1.1132872758637928,168
2024-W03,49,7.394128578376312,6.328853607177734,-1.6090692111424036,0.3893819797116167,168
2024-W03,5,10.427309801306816,7.392146746317546,-4.728606065114339,-0.24397325726999464,168
2024-W03,50,7.960244184384006,6.364968492871239,-2.1666301432110013,0.2923012957940586,168
2024-W03,51,7.193229143156282,6.092360167276292,-0.14098334312438915,0.3254635167146587,168
2024-W03,52,7.249712877522556,6.102809576761155,-1.367417982646397,0.3148285355865349,168
2024-W03,53,7.422047887689264,5.901661475499471,-1.1750436623891194,0.28186654699111224,168
2024-W03,54,7.457644540571294,6.026359194800968,-1.5011829421633762,0.27496159327888925,168
2024-W03,55,7.403495192595819,6.016496204194569,-1.2502494539533342,0.2854522578970289,168
2024-W03,56,7.378666414578197,6.091375203359695,-1.8153571514856248,0.2902369163916244,168
