aqi_hat,lon,lat
,-87.6115178489704,41.74139274378552
,-87.59902059449999,41.74145857589979
,-87.58652329883763,41.74152304887793
,-87.57402596284241,41.74158616270732
,-87.56152858737352,41.7416479173757
,-87.54903117329013,41.741708312871005
,-87.53666425365095,41.741817666146716
,-87.52986903360541,41.74172060465216
,-87.73924442631653,41.748793496392125
,-87.73033140273549,41.748805257019946
,-87.71783301082395,41.748884022528536
,-87.70533456953605,41.74896142864923
,-87.69283607973112,41.74903747536693
,-87.68033754226859,41.749112162666826
,-87.66783895800788,41.74918549053431
,-87.65534032780837,41.74925745895509
,-87.64284165252958,41.74932806791514
,-87.63034293303096,41.749397317400636
,-87.61784417017199,41.74946520739811
,-87.6053453648122,41.7495317378943
,-87.5928465178111,41.74959690887623
,-87.58034763002826,41.749660720331164
,-87.56784870232325,41.749723172246654
,-87.55534973555564,41.74978426461055
,-87.5433516798286,41.749190307695514
,-87.53368532936472,41.747577968937016
,-87.73626790496184,41.7568783541065
27.972537721906388,-87.72417331955253,41.75695051191886
,-87.71167333057738,41.75702861982765
,-87.69917329263232,41.7571053679564
,-87.6866732065772,41.757180756290154
,-87.67417307327173,41.75725478481421
27.348926805314562,-87.66167289357581,41.757327453514094
,-87.6491726683493,41.75739876237565
,-87.63667239845203,41.75746871138494
,-87.62417208474392,41.757537300528334
31.1194718451727,-87.61167172808487,41.75760452979242
,-87.59917132933481,41.7576703991641
,-87.58667088935371,41.75773490863054
,-87.5741704090015,41.75779805817909
32.47476125898815,-87.56166988913817,41.75785984779748
,-87.54930462180063,41.756734564795075
,-87.54241206481696,41.75760158280303
,-87.73962866662892,41.764983078819824
,-87.73051522577461,41.76501662744286
,-87.71801368870575,41.765095437526014
,-87.70551210221367,41.765172887452046
,-87.6930104671586,41.76524897720593
,-87.68050878440069,41.76532370677274
,-87.66800705480021,41.76539707613794
,-87.65550527921741,41.76546908528718
,-87.64300345851252,41.765539734206406
,-87.6305015935459,41.76560902288182
,-87.61799968517778,41.76567695129995
,-87.60549773426852,41.765743519447476
,-87.5929957416785,41.76580872731144
,-87.58049370826804,41.76587257487906
,-87.56799163489754,41.76593506213794
,-87.55965391142591,41.764512019309585
,-87.79760292498932,41.77547393564125
,-87.78694865574901,41.77556114062197
,-87.77446620059165,41.77572701850691
,-87.76196387636601,41.77590547007901
,-87.74941177697214,41.77606228567444
,-87.73656447861278,41.773091039845646
,-87.72435564478114,41.773161881449056
,-87.71185250933517,41.77324003355878
,-87.69934932487286,41.7733168251191
,-87.68684609225483,41.773392256115024
,-87.67434281234164,41.77346632653183
,-87.66183948599401,41.77353903635502
,-87.64933611407257,41.77361038557045
,-87.63683269743801,41.77368037416416
,-87.62432923695106,41.773749002122486
,-87.6118257334724,41.77381626943204
,-87.59932218786284,41.773882176079695
,-87.58681860098308,41.77394672205256
,-87.57442814972273,41.773684584969665
,-87.56585800682231,41.77191038950219
,-87.80020732199362,41.78084476081115
,-87.79322185151231,41.78081326455042
,-87.7807174269704,41.78089892362731
,-87.76821294865368,41.78098322185718
,-87.75570841742308,41.78106615922357
,-87.7432038341395,41.78114773571031
,-87.73069919966389,41.78122795130146
,-87.7181945148572,41.781306805981345
,-87.70568978058041,41.781384299734576
,-87.69318499769452,41.78146043254602
,-87.68068016706056,41.78153520440083
,-87.66817528953959,41.781608615284384
,-87.65567036599263,41.78168066518235
,-87.64316539728081,41.78175135408067
,-87.63066038426523,41.781820681965556
,-87.618155327807,41.78188864882343
,-87.60565022876727,41.781955254641055
,-87.5931450880072,41.78202049940541
,-87.58083679966094,41.781989104838686
,-87.57266857555264,41.78081186550447
,-87.7977027883016,41.788918379460206
,-87.7870687760419,41.7889618035168
,-87.7745627497783,41.78904680621104
,-87.76205667014501,41.78913044766513
,-87.74955053800342,41.78921272786271
,-87.7370443542148,41.789293646787705
,-87.72453811964056,41.78937320442432
,-87.71203183514204,41.78945140075703
,-87.69952550158064,41.789528235770554
,-87.68701911981782,41.78960370944988
,-87.67451269071499,41.789677821780295
,-87.66200621513362,41.7897505727473
,-87.64949969393521,41.789821962336696
,-87.63699312798124,41.78989199053452
,-87.62448651813324,41.789960657327136
,-87.61197986525278,41.790027962701096
,-87.59947317020139,41.790093906643285
,-87.58696643384064,41.7901584891408
,-87.57908139337971,41.789033619151176
,-87.80053464317199,41.796392157489095
,-87.79336381864195,41.79615844225145
,-87.78089566554478,41.796315022047956
,-87.76838345207065,41.796474184258805
,-87.75579825052513,41.79669496369519
,-87.74339110929505,41.79735896761219
,-87.73088332454643,41.797439228592246
36.859363124484105,-87.71837548941897,41.79751812789111
,-87.70586760477444,41.79759566549336
,-87.69335967147468,41.79767184138384
,-87.68085169038153,41.7977466555477
,-87.66834366235685,41.79782010797031
35.69967907950992,-87.6558355882625,41.79789219863733
,-87.64332746896042,41.79796292753468
,-87.63081930531253,41.79803229464851
,-87.61831109818074,41.7981002999653
37.450840007691156,-87.60580284842703,41.798166943471784
,-87.59329455691339,41.79823222515493
,-87.58239780554254,41.797826580526106
,-87.74853646190661,41.80544451897369
,-87.73723013043642,41.80550487818947
,-87.7247207442728,41.805584480841254
,-87.71221130813751,41.805662721418976
,-87.69970182289278,41.805739599907355
,-87.68719228940084,41.805815116291384
,-87.67468270852396,41.80588927055629
,-87.66217308112441,41.805962062687584
,-87.64966340806451,41.80603349267108
,-87.63715369020656,41.80610356049279
,-87.62464392841292,41.806172266139015
,-87.61213412354593,41.806239609596375
,-87.59962427646798,41.80630559085168
,-87.58825213228685,41.80581198213827
,-87.75144115755386,41.81202613153338
,-87.74314539024932,41.813196575410544
,-87.73106760056555,41.81365045931181
,-87.71855661253191,41.81372940325188
,-87.7060455749342,41.813806984724984
,-87.69353448863504,41.813883203716
,-87.6810233544971,41.813958060210005
,-87.66851217338306,41.81403155419237
,-87.65600094615563,41.81410368564875
,-87.64348967367752,41.81417445456504
,-87.63097835681147,41.81424386092743
,-87.61846699642025,41.814311904722324
,-87.60595559336664,41.81437858593647
,-87.59466755611476,41.81397077622667
,-87.7440057917724,41.821011553967224
,-87.73670235414188,41.82123727617712
,-87.72490351882006,41.821795710696385
,-87.71239092846136,41.82187399554118
,-87.69987828894656,41.82195091752611
,-87.68736560113874,41.82202647663611
,-87.67485286590096,41.82210067285643
,-87.6623400840963,41.82217350617257
,-87.64982725658795,41.82224497657029
,-87.637314384239,41.82231508403562
,-87.6248014679126,41.82238382855488
,-87.61228850847198,41.822451210114586
,-87.60097246709958,41.822209414090686
,-87.73794717367566,41.82984515018346
,-87.73125202786478,41.829861643456674
30.72060665630159,-87.71873788433712,41.82994063206022
,-87.70622369119829,41.830018257426104
,-87.69370944931175,41.83009451953911
,-87.68119515954098,41.830169418384386
,-87.6686808227495,41.830242953947234
30.185177689506894,-87.6561664398008,41.830315126213335
,-87.64365201155843,41.83038593516855
,-87.63113753888597,41.83045538079903
,-87.61862302264699,41.83052346309124
28.958500782648724,-87.60699324821255,41.830234817571686
,-87.73550391599987,41.83799841388527
,-87.72508644342471,41.8380068939863
,-87.71257069625348,41.838085223120274
,-87.70005489987945,41.83816218862343
,-87.68753905516648,41.83823779048073
,-87.6750231629785,41.83831202867741
,-87.66250722417944,41.83838490319893
,-87.64999123963318,41.83845641403105
,-87.63747521020375,41.8385265611598
,-87.62495913675508,41.83859534457146
,-87.61263459659506,41.838622869570735
,-87.6062521371769,41.83853886497739
,-87.73846871766382,41.84608577750143
,-87.73143660658782,41.84607278102343
,-87.71891930497583,41.846151814312776
,-87.70640195370551,41.846229483593284
,-87.69388455364117,41.84630578884983
,-87.68136710564707,41.846380730067494
,-87.66884961058757,41.84645430723161
,-87.65633206932701,41.84652652032779
,-87.64381448272971,41.846597369341914
,-87.63129685166007,41.846666854260114
,-87.6187791769825,41.846734975068834
,-87.61050366775703,41.84649470282257
,-87.7359134618573,41.85417406362516
,-87.72526951822938,41.8542180307076
,-87.71275061165403,41.854296404152834
,-87.70023165582911,41.854373413195965
,-87.68771265161932,41.85444905782192
,-87.6751935998894,41.854523338015895
,-87.66267450150404,41.85459625376336
,-87.65015535732803,41.85466780505009
,-87.63763616822617,41.85473799186204
,-87.62511693506322,41.854806814185515
,-87.61337358572693,41.85472337193619
,-87.60689937343135,41.85486464122678
,-87.7692763877348,41.86610051321228
,-87.75676707480459,41.866240438314826
,-87.74107327589108,41.8639591940978
,-87.73162133687862,41.86228387200865
,-87.7191008745895,41.862362950006066
,-87.70658036259486,41.8624406632232
,-87.6940598017598,41.862517011644826
,-87.68153919294943,41.86259199525606
,-87.6690185370289,41.86266561404218
,-87.65649783486334,41.86273786798883
,-87.64397708731798,41.862808757081865
,-87.63145629525799,41.8628782813074
,-87.61911928387934,41.862942550077186
,-87.6083613279076,41.86281266802437
33.86394081796919,-87.77207681609015,41.87017916312318
33.86394081796919,-87.7630223343989,41.870224932884796
,-87.75050078061918,41.87034410766995
,-87.73796084897869,41.870371661700055
28.616173267364502,-87.7254527433768,41.87042912085686
,-87.71293067480332,41.870507538635515
,-87.70040855693344,41.87058459124035
,-87.68788639063266,41.870660278656324
,-87.67536417676654,41.87073460086858
27.528121403285436,-87.66284191620062,41.870807557862605
,-87.65031960980052,41.87087914962411
,-87.6377972584318,41.87094937613912
,-87.62527486296014,41.87101823739386
,-87.6162683265098,41.86984815208825
,-87.76905432457168,41.87825441278003
,-87.7568533172821,41.87833257435899
,-87.74432979382397,41.87841442814441
,-87.73180621888123,41.87849491640894
,-87.71928259331979,41.878574039136765
,-87.70675891800553,41.87865179631244
,-87.6942351938044,41.878728187920736
,-87.68171142158234,41.878803213946725
,-87.66918760220526,41.878876874375685
,-87.65666373653919,41.8789491691932
,-87.64413982545013,41.87902009838516
,-87.63161586980412,41.879089661937705
,-87.62033560051776,41.8792448412752
,-87.7724655864306,41.88636646863818
,-87.76321151379136,41.88639658250757
,-87.75068643385102,41.886479142386285
,-87.73816130196847,41.886560336365946
,-87.72563611900999,41.886640164430716
,-87.71311088584187,41.886718626564935
,-87.70058560333044,41.886795722753284
,-87.68806027234204,41.88687145298063
,-87.67553489374303,41.88694581723219
,-87.66300946839982,41.88701881549338
,-87.65048399717881,41.88709044774993
,-87.6379584809464,41.88716071398782
,-87.62543292056905,41.887229614193274
,-87.61400821220654,41.88766653840947
,-87.60239445157701,41.89100482341911
,-87.77503530528463,41.89442943417306
,-87.76934222319966,41.89446325559381
,-87.75704468273562,41.894543480348624
,-87.74451799350462,41.89462538043133
,-87.73199125274002,41.89470591422089
,-87.71946446130853,41.89478508170153
,-87.7069376200769,41.894862882857716
,-87.69441072991187,41.89493931767427
,-87.68188379168016,41.89501438613621
,-87.66935680624863,41.89508808822878
,-87.65682977448404,41.89516042393765
,-87.64430269725321,41.895231393248615
,-87.63177557542305,41.89530099614774
,-87.62018301362065,41.89500136041087
,-87.60694430100618,41.89378174061652
,-87.59866691354603,41.89210775484728
,-87.77283315484587,41.90257493202073
,-87.76340454134423,41.90260744173472
,-87.75087629435615,41.9026900483085
,-87.73834799537642,41.90277128821083
,-87.72581964527208,41.902851161425794
,-87.71329124491037,41.9029296679378
,-87.70076279515835,41.9030068077314
,-87.68823429688325,41.90308258079157
,-87.67570575095222,41.90315698710342
,-87.66317715823247,41.903230026652444
,-87.65064851959126,41.903301699424276
,-87.6381198358958,41.903372005404904
,-87.62678185792934,41.902972236667445
,-87.80362493421835,41.91161783554744
,-87.79485508679225,41.911799955377234
,-87.78232134703241,41.91191694428306
35.051977327891755,-87.76976211731956,41.91067204830199
,-87.75723620538997,41.91075433970062
,-87.74470634778604,41.91083628610379
,-87.73217643859948,41.910916865441166
29.468488432112196,-87.71964647869778,41.91099607769696
,-87.70711646894854,41.9110739228557
,-87.69458641021927,41.9111504009021
,-87.68205630337762,41.91122551182119
,-87.66952614929116,41.91129925559829
28.59976698103405,-87.65699594882754,41.91137163221892
,-87.64446570285442,41.91144264166894
,-87.63193541223947,41.911512283934414
,-87.62422248081269,41.912507962871814
,-87.80076410276966,41.91856887047256
,-87.78866040115247,41.9186488454587
,-87.77612909120138,41.91873423359055
,-87.76359772747335,41.91881825431083
,-87.75106631083625,41.91890090760302
,-87.73853484215802,41.918982193450965
,-87.7260033223065,41.919062111838734
,-87.71347175214973,41.91914066275068
,-87.70094013255564,41.91921784617143
,-87.68840846439224,41.919293662085835
,-87.67587674852753,41.91936811047906
,-87.66334498582955,41.91944119133654
,-87.65081317716638,41.91951290464394
,-87.63828132340609,41.91958325038721
,-87.62958889611329,41.91864557190417
,-87.80411189961798,41.92668619169533
,-87.79502665265899,41.92671096730036
,-87.78249378418485,41.92679706346612
,-87.76996086147402,41.92688179184205
,-87.75742788539478,41.92696515241157
,-87.74489485681542,41.92704714515837
,-87.73236177660431,41.92712777006637
,-87.71982864562975,41.92720702711977
,-87.70729546476016,41.927284916303044
,-87.69476223486392,41.92736143760095
,-87.68222895680944,41.92743659099848
,-87.66969563146519,41.92751037648094
,-87.65716225969959,41.927582794033846
,-87.64462884238114,41.92765384364299
,-87.63402594453837,41.92757968118391
,-87.84905568703606,41.93824505833178
,-87.83911490409946,41.93829697069358
,-87.82657678923461,41.938472804076
,-87.81267271710828,41.93680287914924
,-87.80126477312405,41.934796876958615
,-87.7888600903622,41.93485951557712
,-87.77632560826004,41.93494495199717
,-87.7637910723297,41.93502902023241
,-87.75125648343987,41.93511172026645
,-87.73872184245933,41.93519305208303
,-87.72618715025678,41.935273015666226
,-87.71365240770105,41.935351611000364
,-87.70111761566088,41.93542883807004
,-87.68858277500516,41.93550469686017
,-87.67604788660266,41.935579187355835
,-87.6635129513223,41.935652309542455
,-87.65097797003294,41.935724063405715
,-87.63854493173245,41.935720012332034
,-87.63181394952396,41.93482525768274
,-87.85238982703534,41.94329432095889
,-87.84537161794483,41.94256332492545
,-87.83283580188696,41.942654943859296
,-87.8202999280645,41.942745194299086
,-87.80776399734647,41.94283407622717
,-87.79522801060195,41.942921589626145
,-87.78269196869992,41.94300773447883
,-87.77015587250956,41.943092510768345
,-87.75761972289992,41.943175918478104
,-87.74508352074015,41.94325795759173
,-87.73254726689942,41.94333862809316
,-87.72001096224689,41.94341792996659
,-87.70747460765176,41.94349586319648
,-87.69493820398328,41.94357242776755
,-87.68240175211068,41.943647623664795
,-87.66986525290322,41.94372145087348
,-87.6573287072302,41.94379390937913
,-87.64516658547294,41.94378222891887
,-87.6352981988434,41.942947014403124
,-87.92418076524467,41.95448025667685
,-87.91367823942188,41.95348886081642
,-87.90168337647728,41.95265643237641
,-87.89400859597505,41.95223557647318
,-87.8501355086783,41.949039071605036
,-87.83921001491515,41.950714510815914
,-87.82667410576612,41.94954417494335
30.091203087852115,-87.81408811556173,41.94970707961852
,-87.80154165547725,41.95091561775346
,-87.78905994366258,41.95107013898965
,-87.77652228680327,41.95115562372205
34.665241354987735,-87.76398457606447,41.95123973949614
,-87.75144681231575,41.95132248629539
,-87.73890899642662,41.95140386410363
,-87.7263711292667,41.951483872904895
,-87.7138332117056,41.95156251268348
,-87.70129524461292,41.951639783424
,-87.68875722885831,41.951715685111296
,-87.67621916531145,41.9517902177305
28.370104880560014,-87.66368105484206,41.951863381266975
,-87.6511428983198,41.95193517570642
,-87.64185738574233,41.951314742343314
,-87.93296707309914,41.959052409904714
,-87.92084226739576,41.958303016754705
,-87.9082799066181,41.95829480587202
,-87.89623593455725,41.95862894965196
,-87.88476984738455,41.960118213324
,-87.85495379695803,41.95871350924076
,-87.84545181714144,41.95897207937735
,-87.83583086540892,41.957595413111136
,-87.80451720315313,41.95476675180228
,-87.79430316823711,41.95719311213296
,-87.78268705032097,41.95913243003754
,-87.7703510438029,41.959303183023195
,-87.75781171805548,41.95938663789678
,-87.74527233970781,41.959468723400484
,-87.73273290962993,41.95954943951822
,-87.7201934286918,41.95962878623414
,-87.7076538977635,41.9597067635327
,-87.69511431771502,41.95978337139863
,-87.6825746894165,41.95985860981688
,-87.670035013738,41.95993247877272
,-87.65749529154961,41.96000497825167
,-87.6457008385958,41.96014653068008
,-87.63476469494033,41.96255246074515
,-87.93686211455183,41.96621643923672
,-87.9272053293488,41.96624945459289
,-87.91466514580021,41.96635005355087
,-87.90212489874841,41.96644928297584
,-87.88958458906349,41.966547142848306
,-87.8819700631008,41.96667950471664
,-87.85090416858127,41.966661590562104
,-87.84047088950452,41.965561953908626
,-87.81772558306926,41.971145489041966
,-87.80198843154822,41.97009279996833
,-87.78753377246694,41.96864335605058
,-87.77671912698496,41.96736624876184
,-87.76417823882912,41.96745041209856
,-87.75163729761277,41.96753320568651
,-87.73909630420634,41.96761462950947
,-87.72655525948024,41.96769468355146
,-87.71401416430488,41.967773367796774
,-87.70147301955073,41.96785068223001
,-87.68893182608824,41.96792662683599
,-87.67639058478794,41.96800120159983
,-87.66384929652035,41.9680744065069
,-87.65130796215601,41.968146241542854
,-87.64056113433982,41.96582033751133
,-87.63149021532865,41.96786150855791
,-87.93348844201218,41.97430415852724
,-87.92105200577447,41.97440491886427
,-87.9085102009987,41.974504861299785
,-87.89596833312471,41.97460343380548
,-87.88366588662716,41.974888905900656
,-87.87350982654978,41.97476360764565
,-87.8568364771764,41.97521548987401
,-87.8460758480244,41.97532890783425
,-87.83334217011262,41.97639552378928
,-87.82005456984156,41.976137205749936
,-87.80754432380633,41.976056575382515
,-87.79563122306277,41.97534269411465
,-87.78308882648076,41.975428936414446
,-87.77054637550683,41.975513808603196
,-87.75800387101171,41.97559731066428
,-87.74546131386622,41.97567944258133
,-87.73291870494114,41.97576020433822
,-87.72037604510734,41.97583959591911
,-87.70783333523568,41.97591761730847
,-87.69529057619701,41.97599426849095
,-87.68274776886226,41.97606954945154
,-87.67020491410236,41.97614346017546
,-87.65766201278824,41.97621600064823
,-87.6487469226219,41.9752025748031
,-87.93705233776222,41.982379516005174
,-87.92744048741115,41.982459401513296
,-87.91489712450647,41.98256005734862
,-87.902353698038,41.98265934287677
,-87.88981020887665,41.982757258078294
,-87.87923651508726,41.98252469046583
,-87.8514276653663,41.9830297466245
,-87.83999284612868,41.98279386565223
,-87.82611432277493,41.9828648520026
,-87.81454800613278,41.983315971371326
,-87.80200410250916,41.983404293763684
,-87.78946014316091,41.9834912456833
,-87.77691612895921,41.98357682711311
,-87.76437206077522,41.98366103803633
,-87.75182793948011,41.98374387843643
,-87.73928376594515,41.98382534829719
,-87.72673954104154,41.98390544760259
,-87.71419526564057,41.98398417633694
,-87.7016509406135,41.98406153448482
,-87.68910656683165,41.984137522031006
,-87.67656214516636,41.98421213896064
,-87.66401767648897,41.984285385259064
,-87.6540833321985,41.98382765555474
,-87.93370990853235,41.990514607049086
,-87.92128567014237,41.990614870823336
,-87.9087406846741,41.9907148697633
,-87.89619563604737,41.990813497999106
30.28427827925909,-87.88420294588349,41.99070966654486
,-87.85486677354908,41.98777624807505
,-87.84701190876302,41.98729140559782
29.796091738201323,-87.81886999654127,41.991224841137225
,-87.80837860042004,41.991465514341925
,-87.79583307789635,41.99155317627053
,-87.78328750005723,41.99163946733052
34.49495679991586,-87.77074186777429,41.99172438750498
,-87.75819618191912,41.99180793677724
,-87.74565044336333,41.99189011513089
,-87.73310465297855,41.99197092254986
28.981064739681425,-87.72055881163651,41.992050359018236
,-87.70801292020883,41.99212842452049
,-87.69546697956727,41.99220511904125
,-87.68292099058354,41.992280442565544
,-87.67037495412939,41.99235439507851
28.282841058004472,-87.65884765501168,41.99239978746564
,-87.9366443138237,41.99797456776769
,-87.92767583877755,41.99866930142495
,-87.9151292939041,41.99877001416613
,-87.90267093624607,41.9987601099543
,-87.8908955172385,41.99762221239939
,-87.88079676022,41.994806471867555
,-87.82094433963705,41.99944827837069
,-87.81472227863607,41.99952651507767
,-87.80248651053371,41.99836401168547
,-87.78933320324452,41.99857431131615
,-87.77711329288037,41.999787358772494
,-87.76504060017514,41.99957029252515
,-87.75328160877908,41.99689979494701
,-87.73947506994243,41.99635790968366
,-87.72690076306175,41.99639164499638
,-87.71255782918175,41.99763399051831
,-87.70182900794063,42.00027234018519
,-87.68928145122543,42.00034837069316
,-87.67673384658109,42.00042302980973
,-87.66418619487978,42.00049631752025
,-87.65645449857072,41.999316306930304
,-87.93253201879249,42.0043980865501
,-87.92251531377362,42.00428857362551
,-87.90762216446637,42.00515941738192
,-87.89831365489445,42.00475361999114
,-87.81835065551088,42.007471938653545
,-87.8104243943791,42.007686523307726
,-87.78172016191377,42.008259806221986
,-87.77218883659216,42.00688861983269
,-87.7631261254432,42.00658713574471
,-87.70597419060032,42.00830105986104
,-87.69564352796404,42.008415923046364
,-87.68309435471605,42.008491289155664
,-87.67054513395236,42.008565283478674
,-87.66069452339578,42.00780357557085
,-87.82088328909515,42.01601309793345
,-87.81470315173952,42.01513469001023
,-87.80763251864914,42.01578049743083
,-87.7872123521037,42.0116527781966
,-87.77780205961794,42.01285632447135
,-87.70849058798515,42.01637525290744
,-87.7019819017626,42.015774228541034
,-87.6894511256666,42.01591113881116
,-87.67678235548858,42.01609367171569
,-87.66628828864756,42.01634040907349
,-87.67074836299832,42.021661695358446
